CREATE (u1:User {id: 1, name: 'carlos_m', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u439:User {id: 439, name: 'dylan_a', sport: 'baseball', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 35, latitude: 37.7749, longitude: -122.4194})
CREATE (u440:User {id: 440, name: 'nicholas_z', sport: 'basketball', competitive_level: 'beginner', city: 'Los Angeles', state: 'CA', age: 22, latitude: 34.0522, longitude: -118.2437})
CREATE (u441:User {id: 441, name: 'patricia_l', sport: 'volleyball', competitive_level: 'advanced', city: 'Chicago', state: 'IL', age: 18, latitude: 41.8781, longitude: -87.6298})
CREATE (u442:User {id: 442, name: 'brian_i', sport: 'soccer', competitive_level: 'beginner', city: 'Houston', state: 'TX', age: 34, latitude: 29.7604, longitude: -95.3698})
CREATE (u443:User {id: 443, name: 'sandra_x', sport: 'tennis', competitive_level: 'intermediate', city: 'Phoenix', state: 'AZ', age: 42, latitude: 33.4484, longitude: -112.074})
CREATE (u444:User {id: 444, name: 'patrick_q', sport: 'tennis', competitive_level: 'intermediate', city: 'Austin', state: 'TX', age: 25, latitude: 30.2672, longitude: -97.7431})
CREATE (u445:User {id: 445, name: 'madison_b', sport: 'pickleball', competitive_level: 'intermediate', city: 'Phoenix', state: 'AZ', age: 38, latitude: 33.4484, longitude: -112.074})
CREATE (u446:User {id: 446, name: 'linda_b', sport: 'golf', competitive_level: 'intermediate', city: 'Houston', state: 'TX', age: 39, latitude: 29.7604, longitude: -95.3698})
CREATE (u447:User {id: 447, name: 'margaret_p', sport: 'golf', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 28, latitude: 32.7157, longitude: -117.1611})
CREATE (u448:User {id: 448, name: 'alice_e', sport: 'tennis', competitive_level: 'beginner', city: 'New York', state: 'NY', age: 37, latitude: 40.7128, longitude: -74.006})
CREATE (u449:User {id: 449, name: 'bruce_s', sport: 'pickleball', competitive_level: 'advanced', city: 'Chicago', state: 'IL', age: 30, latitude: 41.8781, longitude: -87.6298})
CREATE (u450:User {id: 450, name: 'dylan_q', sport: 'baseball', competitive_level: 'intermediate', city: 'Austin', state: 'TX', age: 37, latitude: 30.2672, longitude: -97.7431})
CREATE (u451:User {id: 451, name: 'nathan_d', sport: 'tennis', competitive_level: 'advanced', city: 'Austin', state: 'TX', age: 41, latitude: 30.2672, longitude: -97.7431})
CREATE (u452:User {id: 452, name: 'sharon_n', sport: 'golf', competitive_level: 'beginner', city: 'Houston', state: 'TX', age: 28, latitude: 29.7604, longitude: -95.3698})
CREATE (u453:User {id: 453, name: 'peter_m', sport: 'running', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 28, latitude: 32.7157, longitude: -117.1611})
CREATE (u454:User {id: 454, name: 'joyce_k', sport: 'baseball', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 39, latitude: 37.7749, longitude: -122.4194})
CREATE (u455:User {id: 455, name: 'joan_c', sport: 'tennis', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 31, latitude: 32.7157, longitude: -117.1611})
CREATE (u456:User {id: 456, name: 'matthew_x', sport: 'swimming', competitive_level: 'beginner', city: 'Austin', state: 'TX', age: 19, latitude: 30.2672, longitude: -97.7431})
CREATE (u457:User {id: 457, name: 'ann_k', sport: 'tennis', competitive_level: 'intermediate', city: 'Chicago', state: 'IL', age: 45, latitude: 41.8781, longitude: -87.6298})
CREATE (u458:User {id: 458, name: 'logan_y', sport: 'running', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 27, latitude: 34.0522, longitude: -118.2437})
CREATE (u459:User {id: 459, name: 'jean_j', sport: 'swimming', competitive_level: 'beginner', city: 'Austin', state: 'TX', age: 24, latitude: 30.2672, longitude: -97.7431})
CREATE (u460:User {id: 460, name: 'michelle_v', sport: 'golf', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 29, latitude: 32.7157, longitude: -117.1611})
CREATE (u461:User {id: 461, name: 'sandra_y', sport: 'baseball', competitive_level: 'advanced', city: 'Miami', state: 'FL', age: 43, latitude: 25.7617, longitude: -80.1918})
CREATE (u462:User {id: 462, name: 'joyce_r', sport: 'pickleball', competitive_level: 'beginner', city: 'New York', state: 'NY', age: 18, latitude: 40.7128, longitude: -74.006})
CREATE (u463:User {id: 463, name: 'george_i', sport: 'baseball', competitive_level: 'intermediate', city: 'Chicago', state: 'IL', age: 18, latitude: 41.8781, longitude: -87.6298})
CREATE (u464:User {id: 464, name: 'george_e', sport: 'running', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 41, latitude: 37.7749, longitude: -122.4194})
CREATE (u465:User {id: 465, name: 'bruce_a', sport: 'tennis', competitive_level: 'advanced', city: 'Austin', state: 'TX', age: 24, latitude: 30.2672, longitude: -97.7431})
CREATE (u466:User {id: 466, name: 'dennis_n', sport: 'golf', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 29, latitude: 37.7749, longitude: -122.4194})
CREATE (u467:User {id: 467, name: 'emma_x', sport: 'swimming', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 19, latitude: 32.7157, longitude: -117.1611})
CREATE (u468:User {id: 468, name: 'michelle_f', sport: 'soccer', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 26, latitude: 32.7157, longitude: -117.1611})
CREATE (u469:User {id: 469, name: 'olivia_v', sport: 'running', competitive_level: 'intermediate', city: 'Phoenix', state: 'AZ', age: 31, latitude: 33.4484, longitude: -112.074})
CREATE (u470:User {id: 470, name: 'helen_g', sport: 'pickleball', competitive_level: 'beginner', city: 'Chicago', state: 'IL', age: 31, latitude: 41.8781, longitude: -87.6298})
CREATE (u471:User {id: 471, name: 'mark_j', sport: 'golf', competitive_level: 'advanced', city: 'New York', state: 'NY', age: 19, latitude: 40.7128, longitude: -74.006})
CREATE (u472:User {id: 472, name: 'jean_b', sport: 'soccer', competitive_level: 'beginner', city: 'New York', state: 'NY', age: 24, latitude: 40.7128, longitude: -74.006})
CREATE (u473:User {id: 473, name: 'philip_e', sport: 'baseball', competitive_level: 'intermediate', city: 'Chicago', state: 'IL', age: 21, latitude: 41.8781, longitude: -87.6298})
CREATE (u474:User {id: 474, name: 'mary_p', sport: 'running', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 30, latitude: 37.7749, longitude: -122.4194})
CREATE (u475:User {id: 475, name: 'gerald_w', sport: 'volleyball', competitive_level: 'advanced', city: 'Austin', state: 'TX', age: 44, latitude: 30.2672, longitude: -97.7431})
CREATE (u476:User {id: 476, name: 'amber_z', sport: 'swimming', competitive_level: 'beginner', city: 'Houston', state: 'TX', age: 45, latitude: 29.7604, longitude: -95.3698})
CREATE (u477:User {id: 477, name: 'natalie_b', sport: 'running', competitive_level: 'beginner', city: 'Phoenix', state: 'AZ', age: 20, latitude: 33.4484, longitude: -112.074})
CREATE (u478:User {id: 478, name: 'benjamin_s', sport: 'running', competitive_level: 'advanced', city: 'Houston', state: 'TX', age: 40, latitude: 29.7604, longitude: -95.3698})
CREATE (u479:User {id: 479, name: 'julia_n', sport: 'baseball', competitive_level: 'beginner', city: 'Houston', state: 'TX', age: 18, latitude: 29.7604, longitude: -95.3698})
CREATE (u480:User {id: 480, name: 'jordan_o', sport: 'swimming', competitive_level: 'beginner', city: 'Houston', state: 'TX', age: 45, latitude: 29.7604, longitude: -95.3698})
CREATE (u481:User {id: 481, name: 'margaret_h', sport: 'running', competitive_level: 'advanced', city: 'Houston', state: 'TX', age: 34, latitude: 29.7604, longitude: -95.3698})
CREATE (u482:User {id: 482, name: 'christopher_m', sport: 'baseball', competitive_level: 'advanced', city: 'Chicago', state: 'IL', age: 25, latitude: 41.8781, longitude: -87.6298})
CREATE (u483:User {id: 483, name: 'carol_c', sport: 'pickleball', competitive_level: 'advanced', city: 'San Diego', state: 'CA', age: 34, latitude: 32.7157, longitude: -117.1611})
CREATE (u484:User {id: 484, name: 'christian_g', sport: 'swimming', competitive_level: 'intermediate', city: 'San Francisco', state: 'CA', age: 25, latitude: 37.7749, longitude: -122.4194})
CREATE (u485:User {id: 485, name: 'anthony_e', sport: 'baseball', competitive_level: 'beginner', city: 'San Francisco', state: 'CA', age: 37, latitude: 37.7749, longitude: -122.4194})
CREATE (u486:User {id: 486, name: 'michelle_y', sport: 'tennis', competitive_level: 'beginner', city: 'Phoenix', state: 'AZ', age: 32, latitude: 33.4484, longitude: -112.074})
CREATE (u487:User {id: 487, name: 'charlotte_s', sport: 'golf', competitive_level: 'advanced', city: 'Chicago', state: 'IL', age: 45, latitude: 41.8781, longitude: -87.6298})
CREATE (u488:User {id: 488, name: 'billy_k', sport: 'basketball', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 33, latitude: 32.7157, longitude: -117.1611})
CREATE (u489:User {id: 489, name: 'olivia_u', sport: 'baseball', competitive_level: 'intermediate', city: 'Los Angeles', state: 'CA', age: 29, latitude: 34.0522, longitude: -118.2437})
CREATE (u490:User {id: 490, name: 'cheryl_c', sport: 'baseball', competitive_level: 'intermediate', city: 'Phoenix', state: 'AZ', age: 19, latitude: 33.4484, longitude: -112.074})
CREATE (u491:User {id: 491, name: 'joseph_l', sport: 'baseball', competitive_level: 'beginner', city: 'San Diego', state: 'CA', age: 37, latitude: 32.7157, longitude: -117.1611})
CREATE (u492:User {id: 492, name: 'jerry_o', sport: 'pickleball', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 32, latitude: 34.0522, longitude: -118.2437})
CREATE (u493:User {id: 493, name: 'arthur_u', sport: 'volleyball', competitive_level: 'intermediate', city: 'Phoenix', state: 'AZ', age: 34, latitude: 33.4484, longitude: -112.074})
CREATE (u494:User {id: 494, name: 'joshua_b', sport: 'golf', competitive_level: 'beginner', city: 'Chicago', state: 'IL', age: 40, latitude: 41.8781, longitude: -87.6298})
CREATE (u495:User {id: 495, name: 'nancy_q', sport: 'basketball', competitive_level: 'beginner', city: 'Miami', state: 'FL', age: 40, latitude: 25.7617, longitude: -80.1918})
CREATE (u496:User {id: 496, name: 'douglas_o', sport: 'pickleball', competitive_level: 'advanced', city: 'San Francisco', state: 'CA', age: 29, latitude: 37.7749, longitude: -122.4194})
CREATE (u497:User {id: 497, name: 'janet_j', sport: 'running', competitive_level: 'intermediate', city: 'Chicago', state: 'IL', age: 39, latitude: 41.8781, longitude: -87.6298})
CREATE (u498:User {id: 498, name: 'abigail_u', sport: 'swimming', competitive_level: 'beginner', city: 'Chicago', state: 'IL', age: 21, latitude: 41.8781, longitude: -87.6298})
CREATE (u499:User {id: 499, name: 'sean_v', sport: 'running', competitive_level: 'intermediate', city: 'New York', state: 'NY', age: 41, latitude: 40.7128, longitude: -74.006})
CREATE (u500:User {id: 500, name: 'gabriel_t', sport: 'basketball', competitive_level: 'intermediate', city: 'San Diego', state: 'CA', age: 36, latitude: 32.7157, longitude: -117.1611})
CREATE (u1)-[:FOLLOWS]->(u2)
CREATE (u1)-[:FOLLOWS]->(u3)
CREATE (u1)-[:FOLLOWS]->(u11)
CREATE (u1)-[:FOLLOWS]->(u19)
CREATE (u1)-[:FOLLOWS]->(u23)
CREATE (u1)-[:FOLLOWS]->(u31)
CREATE (u1)-[:FOLLOWS]->(u35)
CREATE (u1)-[:FOLLOWS]->(u47)
CREATE (u1)-[:FOLLOWS]->(u59)
CREATE (u1)-[:FOLLOWS]->(u71)
CREATE (u2)-[:FOLLOWS]->(u1)
CREATE (u2)-[:FOLLOWS]->(u5)
CREATE (u2)-[:FOLLOWS]->(u9)
CREATE (u2)-[:FOLLOWS]->(u21)
CREATE (u2)-[:FOLLOWS]->(u33)
CREATE (u2)-[:FOLLOWS]->(u45)
CREATE (u2)-[:FOLLOWS]->(u57)
CREATE (u2)-[:FOLLOWS]->(u69)
CREATE (u3)-[:FOLLOWS]->(u1)
CREATE (u3)-[:FOLLOWS]->(u14)
CREATE (u3)-[:FOLLOWS]->(u26)
CREATE (u3)-[:FOLLOWS]->(u34)
CREATE (u3)-[:FOLLOWS]->(u38)
CREATE (u3)-[:FOLLOWS]->(u50)
CREATE (u3)-[:FOLLOWS]->(u62)
CREATE (u3)-[:FOLLOWS]->(u74)
CREATE (u4)-[:FOLLOWS]->(u1)
CREATE (u4)-[:FOLLOWS]->(u11)
CREATE (u4)-[:FOLLOWS]->(u19)
CREATE (u4)-[:FOLLOWS]->(u31)
CREATE (u4)-[:FOLLOWS]->(u43)
CREATE (u4)-[:FOLLOWS]->(u55)
CREATE (u4)-[:FOLLOWS]->(u67)
CREATE (u4)-[:FOLLOWS]->(u79)
CREATE (u5)-[:FOLLOWS]->(u2)
CREATE (u5)-[:FOLLOWS]->(u9)
CREATE (u5)-[:FOLLOWS]->(u21)
CREATE (u5)-[:FOLLOWS]->(u29)
CREATE (u5)-[:FOLLOWS]->(u33)
CREATE (u5)-[:FOLLOWS]->(u45)
CREATE (u5)-[:FOLLOWS]->(u57)
CREATE (u5)-[:FOLLOWS]->(u69)
CREATE (u6)-[:FOLLOWS]->(u3)
CREATE (u6)-[:FOLLOWS]->(u14)
CREATE (u6)-[:FOLLOWS]->(u22)
CREATE (u6)-[:FOLLOWS]->(u26)
CREATE (u6)-[:FOLLOWS]->(u38)
CREATE (u6)-[:FOLLOWS]->(u50)
CREATE (u6)-[:FOLLOWS]->(u62)
CREATE (u7)-[:FOLLOWS]->(u4)
CREATE (u7)-[:FOLLOWS]->(u16)
CREATE (u7)-[:FOLLOWS]->(u28)
CREATE (u7)-[:FOLLOWS]->(u40)
CREATE (u7)-[:FOLLOWS]->(u52)
CREATE (u7)-[:FOLLOWS]->(u64)
CREATE (u7)-[:FOLLOWS]->(u76)
CREATE (u8)-[:FOLLOWS]->(u1)
CREATE (u8)-[:FOLLOWS]->(u11)
CREATE (u8)-[:FOLLOWS]->(u23)
CREATE (u8)-[:FOLLOWS]->(u35)
CREATE (u8)-[:FOLLOWS]->(u47)
CREATE (u8)-[:FOLLOWS]->(u59)
CREATE (u8)-[:FOLLOWS]->(u71)
CREATE (u9)-[:FOLLOWS]->(u2)
CREATE (u9)-[:FOLLOWS]->(u5)
CREATE (u9)-[:FOLLOWS]->(u21)
CREATE (u9)-[:FOLLOWS]->(u33)
CREATE (u9)-[:FOLLOWS]->(u45)
CREATE (u9)-[:FOLLOWS]->(u57)
CREATE (u9)-[:FOLLOWS]->(u69)
CREATE (u9)-[:FOLLOWS]->(u81)
CREATE (u10)-[:FOLLOWS]->(u3)
CREATE (u10)-[:FOLLOWS]->(u7)
CREATE (u10)-[:FOLLOWS]->(u22)
CREATE (u10)-[:FOLLOWS]->(u34)
CREATE (u10)-[:FOLLOWS]->(u46)
CREATE (u10)-[:FOLLOWS]->(u58)
CREATE (u10)-[:FOLLOWS]->(u70)
CREATE (u10)-[:FOLLOWS]->(u82)
CREATE (u11)-[:FOLLOWS]->(u1)
CREATE (u11)-[:FOLLOWS]->(u4)
CREATE (u11)-[:FOLLOWS]->(u19)
CREATE (u11)-[:FOLLOWS]->(u23)
CREATE (u11)-[:FOLLOWS]->(u35)
CREATE (u11)-[:FOLLOWS]->(u47)
CREATE (u11)-[:FOLLOWS]->(u59)
CREATE (u11)-[:FOLLOWS]->(u71)
CREATE (u12)-[:FOLLOWS]->(u7)
CREATE (u12)-[:FOLLOWS]->(u24)
CREATE (u12)-[:FOLLOWS]->(u36)
CREATE (u12)-[:FOLLOWS]->(u48)
CREATE (u12)-[:FOLLOWS]->(u60)
CREATE (u12)-[:FOLLOWS]->(u72)
CREATE (u12)-[:FOLLOWS]->(u84)
CREATE (u13)-[:FOLLOWS]->(u2)
CREATE (u13)-[:FOLLOWS]->(u25)
CREATE (u13)-[:FOLLOWS]->(u37)
CREATE (u13)-[:FOLLOWS]->(u49)
CREATE (u13)-[:FOLLOWS]->(u61)
CREATE (u13)-[:FOLLOWS]->(u73)
CREATE (u13)-[:FOLLOWS]->(u85)
CREATE (u14)-[:FOLLOWS]->(u3)
CREATE (u14)-[:FOLLOWS]->(u6)
CREATE (u14)-[:FOLLOWS]->(u26)
CREATE (u14)-[:FOLLOWS]->(u38)
CREATE (u14)-[:FOLLOWS]->(u50)
CREATE (u14)-[:FOLLOWS]->(u62)
CREATE (u14)-[:FOLLOWS]->(u74)
CREATE (u14)-[:FOLLOWS]->(u86)
CREATE (u15)-[:FOLLOWS]->(u4)
CREATE (u15)-[:FOLLOWS]->(u27)
CREATE (u15)-[:FOLLOWS]->(u39)
CREATE (u15)-[:FOLLOWS]->(u51)
CREATE (u15)-[:FOLLOWS]->(u63)
CREATE (u15)-[:FOLLOWS]->(u75)
CREATE (u15)-[:FOLLOWS]->(u87)
CREATE (u16)-[:FOLLOWS]->(u7)
CREATE (u16)-[:FOLLOWS]->(u28)
CREATE (u16)-[:FOLLOWS]->(u40)
CREATE (u16)-[:FOLLOWS]->(u52)
CREATE (u16)-[:FOLLOWS]->(u64)
CREATE (u16)-[:FOLLOWS]->(u76)
CREATE (u16)-[:FOLLOWS]->(u88)
CREATE (u17)-[:FOLLOWS]->(u2)
CREATE (u17)-[:FOLLOWS]->(u29)
CREATE (u17)-[:FOLLOWS]->(u41)
CREATE (u17)-[:FOLLOWS]->(u53)
CREATE (u17)-[:FOLLOWS]->(u65)
CREATE (u17)-[:FOLLOWS]->(u77)
CREATE (u17)-[:FOLLOWS]->(u89)
CREATE (u18)-[:FOLLOWS]->(u3)
CREATE (u18)-[:FOLLOWS]->(u30)
CREATE (u18)-[:FOLLOWS]->(u42)
CREATE (u18)-[:FOLLOWS]->(u54)
CREATE (u18)-[:FOLLOWS]->(u66)
CREATE (u18)-[:FOLLOWS]->(u78)
CREATE (u18)-[:FOLLOWS]->(u90)
CREATE (u19)-[:FOLLOWS]->(u1)
CREATE (u19)-[:FOLLOWS]->(u4)
CREATE (u19)-[:FOLLOWS]->(u31)
CREATE (u19)-[:FOLLOWS]->(u43)
CREATE (u19)-[:FOLLOWS]->(u55)
CREATE (u19)-[:FOLLOWS]->(u67)
CREATE (u19)-[:FOLLOWS]->(u79)
CREATE (u19)-[:FOLLOWS]->(u91)
CREATE (u20)-[:FOLLOWS]->(u7)
CREATE (u20)-[:FOLLOWS]->(u32)
CREATE (u20)-[:FOLLOWS]->(u44)
CREATE (u20)-[:FOLLOWS]->(u56)
CREATE (u20)-[:FOLLOWS]->(u68)
CREATE (u20)-[:FOLLOWS]->(u80)
CREATE (u20)-[:FOLLOWS]->(u92)
CREATE (u21)-[:FOLLOWS]->(u2)
CREATE (u21)-[:FOLLOWS]->(u5)
CREATE (u21)-[:FOLLOWS]->(u9)
CREATE (u21)-[:FOLLOWS]->(u33)
CREATE (u21)-[:FOLLOWS]->(u45)
CREATE (u21)-[:FOLLOWS]->(u57)
CREATE (u21)-[:FOLLOWS]->(u69)
CREATE (u21)-[:FOLLOWS]->(u81)
CREATE (u22)-[:FOLLOWS]->(u6)
CREATE (u22)-[:FOLLOWS]->(u10)
CREATE (u22)-[:FOLLOWS]->(u34)
CREATE (u22)-[:FOLLOWS]->(u46)
CREATE (u22)-[:FOLLOWS]->(u58)
CREATE (u22)-[:FOLLOWS]->(u70)
CREATE (u22)-[:FOLLOWS]->(u82)
CREATE (u22)-[:FOLLOWS]->(u94)
CREATE (u23)-[:FOLLOWS]->(u1)
CREATE (u23)-[:FOLLOWS]->(u8)
CREATE (u23)-[:FOLLOWS]->(u11)
CREATE (u23)-[:FOLLOWS]->(u35)
CREATE (u23)-[:FOLLOWS]->(u47)
CREATE (u23)-[:FOLLOWS]->(u59)
CREATE (u23)-[:FOLLOWS]->(u71)
CREATE (u23)-[:FOLLOWS]->(u83)
CREATE (u24)-[:FOLLOWS]->(u7)
CREATE (u24)-[:FOLLOWS]->(u12)
CREATE (u24)-[:FOLLOWS]->(u36)
CREATE (u24)-[:FOLLOWS]->(u48)
CREATE (u24)-[:FOLLOWS]->(u60)
CREATE (u24)-[:FOLLOWS]->(u72)
CREATE (u24)-[:FOLLOWS]->(u84)
CREATE (u24)-[:FOLLOWS]->(u96)
CREATE (u25)-[:FOLLOWS]->(u2)
CREATE (u25)-[:FOLLOWS]->(u13)
CREATE (u25)-[:FOLLOWS]->(u37)
CREATE (u25)-[:FOLLOWS]->(u49)
CREATE (u25)-[:FOLLOWS]->(u61)
CREATE (u25)-[:FOLLOWS]->(u73)
